web_scraper_order,web_scraper_start_url,price,name,location,image
"1765192408-645","https://sn.coinafrique.com/categorie/chiens?page=3","150 000CFA","Berger allemand","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4845561_uploaded_image1_1721130362.jpg"
"1765192408-646","https://sn.coinafrique.com/categorie/chiens?page=3","150 000CFA","Berger Allemand","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4840125_uploaded_image1_1720797730.jpg"
"1765192408-647","https://sn.coinafrique.com/categorie/chiens?page=3","350 000CFA","Chiots Berger Allemand","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4837526_uploaded_image1_1720683729.jpg"
"1765192408-648","https://sn.coinafrique.com/categorie/chiens?page=3","150 000CFA","Berger Allemand poil long","Thies, Sénégal","https://images.coinafrique.com/thumb_4834152_uploaded_image1_1720526802.jpg"
"1765192408-649","https://sn.coinafrique.com/categorie/chiens?page=3","250 000CFA","Chiens de race","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4829755_uploaded_image1_1720296424.jpg"
"1765192408-650","https://sn.coinafrique.com/categorie/chiens?page=3","500 000CFA","Chiens de race","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4829728_uploaded_image1_1720295748.jpg"
"1765192408-651","https://sn.coinafrique.com/categorie/chiens?page=3","160 000CFA","Chiots Berger Allemand","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4817314_uploaded_image1_1719692246.jpg"
"1765192408-652","https://sn.coinafrique.com/categorie/chiens?page=3","250 000CFA","Chiot Husky pur sang","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4814513_uploaded_image1_1719531765.jpg"
"1765192408-653","https://sn.coinafrique.com/categorie/chiens?page=3","Prix sur demande","Chiots dog canaries","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4808208_uploaded_image1_1719236144.jpg"
"1765192408-654","https://sn.coinafrique.com/categorie/chiens?page=3","275CFA","Chiot Malinois 4 mois","Dakar, Sénégal","https://images.coinafrique.com/thumb_4807147_uploaded_image2_1719173692.jpeg"
"1765192408-655","https://sn.coinafrique.com/categorie/chiens?page=3","77 963 888CFA","Chien Malinois","Dakar, Sénégal","https://images.coinafrique.com/thumb_4806294_uploaded_image1_1719106703.jpg"
"1765192408-656","https://sn.coinafrique.com/categorie/chiens?page=3","779 638 883CFA","Bichon Maltais","Dakar, Sénégal","https://images.coinafrique.com/thumb_4806292_uploaded_image1_1719106602.jpg"
"1765192408-657","https://sn.coinafrique.com/categorie/chiens?page=3","250 000CFA","Chiot malinois femelle","Saly, Sénégal","https://images.coinafrique.com/thumb_4795597_uploaded_image1_1718373916.jpg"
"1765192408-658","https://sn.coinafrique.com/categorie/chiens?page=3","400 000CFA","Chiots Berger Allemand","Mbour, Sénégal","https://images.coinafrique.com/thumb_4764005_uploaded_image1_1716798431.jpg"
"1765192408-659","https://sn.coinafrique.com/categorie/chiens?page=3","250 000CFA","Chiots Berger XL","Saly, Sénégal","https://images.coinafrique.com/thumb_4758802_uploaded_image1_1716485273.jpg"
"1765192408-660","https://sn.coinafrique.com/categorie/chiens?page=3","290CFA","Chiot Malinois","Dakar, Sénégal","https://images.coinafrique.com/thumb_4755803_uploaded_image1_1716366578.jpg"
"1765192408-661","https://sn.coinafrique.com/categorie/chiens?page=3","300 000CFA","Chien Husky","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4755258_uploaded_image1_1716323395.jpg"
"1765192408-662","https://sn.coinafrique.com/categorie/chiens?page=3","20 000CFA","Chiots","Gorée, Dakar, Sénégal","https://images.coinafrique.com/thumb_4740260_uploaded_image1_1715562134.jpg"
"1765192408-663","https://sn.coinafrique.com/categorie/chiens?page=3","150 000CFA","Chiot Bichon","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4739575_uploaded_image1_1715527231.jpg"
"1765192408-664","https://sn.coinafrique.com/categorie/chiens?page=3","300 000CFA","Rottweiler","Dakar, Sénégal","https://images.coinafrique.com/thumb_4727689_uploaded_image1_1714948146.jpg"
"1765192408-665","https://sn.coinafrique.com/categorie/chiens?page=3","500 000CFA","Berger Allemand Femelle","Dakar, Sénégal","https://images.coinafrique.com/thumb_4717577_uploaded_image1_1714468820.jpg"
"1765192408-666","https://sn.coinafrique.com/categorie/chiens?page=3","200 000CFA","Chien Berger Allemand","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4716925_uploaded_image1_1714422080.jpg"
"1765192408-667","https://sn.coinafrique.com/categorie/chiens?page=3","250 000CFA","Femelle Apbt Brinze","Dakar, Sénégal","https://images.coinafrique.com/thumb_4711619_uploaded_image1_1714093089.jpg"
"1765192408-668","https://sn.coinafrique.com/categorie/chiens?page=3","779 638 883CFA","Chiot Malinois","Dakar, Sénégal","https://images.coinafrique.com/thumb_4695228_uploaded_image1_1713282119.jpg"
"1765192408-669","https://sn.coinafrique.com/categorie/chiens?page=3","777 621 466CFA","Chiot Bichon Maltais","Dakar, Sénégal","https://images.coinafrique.com/thumb_4683644_uploaded_image1_1712667997.jpg"
"1765192408-670","https://sn.coinafrique.com/categorie/chiens?page=3","Prix sur demande","Chiots Malinois","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4681737_uploaded_image1_1712574717.jpg"
"1765192408-671","https://sn.coinafrique.com/categorie/chiens?page=3","500 000CFA","Chiot Ridgback","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4680610_uploaded_image1_1712497780.jpg"
"1765192408-672","https://sn.coinafrique.com/categorie/chiens?page=3","250CFA","Malinois mal","Dakar, Sénégal","https://images.coinafrique.com/thumb_4679677_uploaded_image1_1712423347.jpg"
"1765192408-673","https://sn.coinafrique.com/categorie/chiens?page=3","310 000CFA","Chien Berger Allemand","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4679501_uploaded_image1_1712415418.jpg"
"1765192408-674","https://sn.coinafrique.com/categorie/chiens?page=3","100 000CFA","Chiots Bichons Maltais","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4672174_uploaded_image1_1712086423.jpg"
"1765192408-675","https://sn.coinafrique.com/categorie/chiens?page=3","150 000CFA","Chiot Berger Allemand","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4670652_uploaded_image1_1712025834.jpg"
"1765192408-676","https://sn.coinafrique.com/categorie/chiens?page=3","250 000CFA","Chiot Malinois","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4667946_uploaded_image1_1711887848.jpg"
"1765192408-677","https://sn.coinafrique.com/categorie/chiens?page=3","Prix sur demande","Chiot Boerbull","Dakar, Sénégal","https://images.coinafrique.com/thumb_4664453_uploaded_image1_1711641058.jpg"
"1765192408-678","https://sn.coinafrique.com/categorie/chiens?page=3","Prix sur demande","Chiot Boerbull","Dakar, Sénégal","https://images.coinafrique.com/thumb_4664447_uploaded_image1_1711640943.jpg"
"1765192408-679","https://sn.coinafrique.com/categorie/chiens?page=3","250 000CFA","Chiot Berger Allemand","Dakar, Sénégal","https://images.coinafrique.com/thumb_4660990_uploaded_image1_1711470133.jpg"
"1765192408-680","https://sn.coinafrique.com/categorie/chiens?page=3","160 000CFA","Chiot Berger Allemand","Dakar, Sénégal","https://images.coinafrique.com/thumb_4659440_uploaded_image1_1711400521.jpg"
"1765192408-681","https://sn.coinafrique.com/categorie/chiens?page=3","175 000CFA","Chien Berger allemand","Dakar, Sénégal","https://images.coinafrique.com/thumb_4657472_uploaded_image1_1711294709.jpg"
"1765192408-682","https://sn.coinafrique.com/categorie/chiens?page=3","Prix sur demande","Chiot Berger Allemand","Pikine, Sénégal","https://images.coinafrique.com/thumb_4653887_uploaded_image1_1711074324.jpg"
"1765192408-683","https://sn.coinafrique.com/categorie/chiens?page=3","650 000CFA","Chiots Golden Retriever","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4652247_uploaded_image1_1710993916.jpg"
"1765192408-684","https://sn.coinafrique.com/categorie/chiens?page=3","180 000CFA","Chiot Berger Allemand mâle","Dakar, Sénégal","https://images.coinafrique.com/thumb_4636694_uploaded_image1_1710171190.jpg"
"1765192408-685","https://sn.coinafrique.com/categorie/chiens?page=3","200 000CFA","Caniche","Dakar, Sénégal","https://images.coinafrique.com/thumb_4634226_uploaded_image1_1710001956.jpg"
"1765192408-686","https://sn.coinafrique.com/categorie/chiens?page=3","500 000CFA","Chien Berger Femelle adulte","Dakar, Sénégal","https://images.coinafrique.com/thumb_4630010_uploaded_image1_1709800534.jpg"
"1765192408-687","https://sn.coinafrique.com/categorie/chiens?page=3","300 000CFA","Chiot Malinois","Dakar, Sénégal","https://images.coinafrique.com/thumb_4618143_uploaded_image1_1709220344.jpg"
"1765192408-688","https://sn.coinafrique.com/categorie/chiens?page=3","150 000CFA","Bichon","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4611544_uploaded_image1_1708894607.jpg"
"1765192408-689","https://sn.coinafrique.com/categorie/chiens?page=3","Prix sur demande","Chien Berger Allemand","Dakar, Sénégal","https://images.coinafrique.com/thumb_4609624_uploaded_image1_1708767944.jpg"
"1765192408-690","https://sn.coinafrique.com/categorie/chiens?page=3","275 000CFA","Chien Boerboel","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4607340_uploaded_image1_1708639477.jpg"
"1765192408-691","https://sn.coinafrique.com/categorie/chiens?page=3","Prix sur demande","Chiens boerbulls","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4606579_uploaded_image1_1708609223.jpg"
"1765192608-692","https://sn.coinafrique.com/categorie/chiens?page=2","300 000CFA","Husky et Rotweiller","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5357616_uploaded_image1_1748916757.jpg"
"1765192608-693","https://sn.coinafrique.com/categorie/chiens?page=2","200 000CFA","Chiots bichon","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5357093_uploaded_image1_1748892640.jpg"
"1765192608-694","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiots Bouvier Bernois","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5356412_uploaded_image1_1748869590.jpg"
"1765192608-695","https://sn.coinafrique.com/categorie/chiens?page=2","200CFA","Chiot Américain","Thies, Sénégal","https://images.coinafrique.com/thumb_5353266_uploaded_image1_1748682865.jpg"
"1765192608-696","https://sn.coinafrique.com/categorie/chiens?page=2","175 000CFA","Chiots Berger Allemand","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5352744_uploaded_image2_1748635949.jpeg"
"1765192608-697","https://sn.coinafrique.com/categorie/chiens?page=2","300 000CFA","Chiots Husky","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341514_uploaded_image1_1747985445.jpg"
"1765192608-698","https://sn.coinafrique.com/categorie/chiens?page=2","130 000CFA","Chien","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5341402_uploaded_image1_1747971696.jpg"
"1765192608-699","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiots Malinois","Dakar, Sénégal","https://images.coinafrique.com/thumb_5341165_uploaded_image1_1747948139.jpg"
"1765192608-700","https://sn.coinafrique.com/categorie/chiens?page=2","150 000CFA","Berger Allemand","Pikine, Sénégal","https://images.coinafrique.com/thumb_5340528_uploaded_image1_1747919294.jpg"
"1765192608-701","https://sn.coinafrique.com/categorie/chiens?page=2","275CFA","Chiot Boerboul","Pikine, Sénégal","https://images.coinafrique.com/thumb_5338244_uploaded_image1_1747822800.jpg"
"1765192608-702","https://sn.coinafrique.com/categorie/chiens?page=2","250 000CFA","Chiot Berger Allemand","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_5336125_uploaded_image1_1747687556.jpg"
"1765192608-703","https://sn.coinafrique.com/categorie/chiens?page=2","250 000CFA","Chiot Pitbull Terrier","Thies, Sénégal","https://images.coinafrique.com/thumb_5335882_uploaded_image1_1747679076.jpg"
"1765192608-704","https://sn.coinafrique.com/categorie/chiens?page=2","150 000CFA","Chien de salon","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5332506_uploaded_image1_1747475557.jpg"
"1765192608-705","https://sn.coinafrique.com/categorie/chiens?page=2","300 000CFA","Chiot Husky","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5328800_uploaded_image1_1747289408.jpg"
"1765192608-706","https://sn.coinafrique.com/categorie/chiens?page=2","150 000CFA","Chiot Bichon Havanais","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5326499_uploaded_image1_1747172729.jpg"
"1765192608-707","https://sn.coinafrique.com/categorie/chiens?page=2","800 000CFA","Chiot Spitz Nain","Thies, Sénégal","https://images.coinafrique.com/thumb_5326291_uploaded_image1_1747165396.jpg"
"1765192608-708","https://sn.coinafrique.com/categorie/chiens?page=2","115 000CFA","Chiot Bichon Maltais","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_5326102_uploaded_image1_1747153443.jpg"
"1765192608-709","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiot Rottweiller","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5323434_uploaded_image1_1747041206.jpg"
"1765192608-710","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiot Husky","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5322117_uploaded_image1_1746933372.jpg"
"1765192608-711","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiot Bichon","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5321857_uploaded_image1_1746909799.jpg"
"1765192608-712","https://sn.coinafrique.com/categorie/chiens?page=2","150 000CFA","Chiot Berger Allemand","Thies, Sénégal","https://images.coinafrique.com/thumb_5321695_uploaded_image1_1746899509.jpg"
"1765192608-713","https://sn.coinafrique.com/categorie/chiens?page=2","350 000CFA","Chiot Rotweiller","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5321351_uploaded_image1_1746881645.jpg"
"1765192608-714","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiot Cavalier king","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5319622_uploaded_image1_1746790053.jpg"
"1765192608-715","https://sn.coinafrique.com/categorie/chiens?page=2","200 000CFA","Chiot Berger allemand","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5317080_uploaded_image1_1746680060.jpg"
"1765192608-716","https://sn.coinafrique.com/categorie/chiens?page=2","120 000CFA","Chiots Labradors","Thies, Sénégal","https://images.coinafrique.com/thumb_5316749_uploaded_image1_1746650873.jpg"
"1765192608-717","https://sn.coinafrique.com/categorie/chiens?page=2","400CFA","Vente Berger Femelle","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5305053_uploaded_image1_1746020493.jpg"
"1765192608-718","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiot Pitbull Terrier","Mbour, Sénégal","https://images.coinafrique.com/thumb_5303725_uploaded_image1_1745943692.jpg"
"1765192608-719","https://sn.coinafrique.com/categorie/chiens?page=2","380 000CFA","Chiot","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5302773_uploaded_image1_1745911831.jpg"
"1765192608-720","https://sn.coinafrique.com/categorie/chiens?page=2","350 000CFA","Chiot femelle cane corso","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5299584_uploaded_image1_1745674318.jpg"
"1765192608-721","https://sn.coinafrique.com/categorie/chiens?page=2","200 000CFA","Chiot Berger Allemand","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5298958_uploaded_image1_1745627639.jpg"
"1765192608-722","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiot Berger Allemand","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5293825_uploaded_image1_1745394897.jpg"
"1765192608-723","https://sn.coinafrique.com/categorie/chiens?page=2","250 000CFA","Chiot Berger allemand","Mbour, Sénégal","https://images.coinafrique.com/thumb_5290700_uploaded_image1_1745194550.jpg"
"1765192608-724","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiens malinois","Thies, Sénégal","https://images.coinafrique.com/thumb_5277780_uploaded_image1_1744399979.jpg"
"1765192608-725","https://sn.coinafrique.com/categorie/chiens?page=2","150 000CFA","Chiot Bichon Havanais","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5272964_uploaded_image2_1744165161.jpeg"
"1765192608-726","https://sn.coinafrique.com/categorie/chiens?page=2","150 000CFA","Chiot Berger Allemand","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5268192_uploaded_image1_1743934250.jpg"
"1765192608-727","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiot Husky femelle","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5259188_uploaded_image1_1743466264.jpg"
"1765192608-728","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiots Dalmatiens","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5256321_uploaded_image1_1743258183.jpg"
"1765192608-729","https://sn.coinafrique.com/categorie/chiens?page=2","150 000CFA","Chiots Pitbull","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5253443_uploaded_image1_1743081531.jpg"
"1765192608-730","https://sn.coinafrique.com/categorie/chiens?page=2","200 000CFA","Chiots Husky","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5253441_uploaded_image1_1743081336.jpg"
"1765192608-731","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiens malinois","Thies, Sénégal","https://images.coinafrique.com/thumb_5251605_uploaded_image1_1742991471.jpg"
"1765192608-732","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiots","Thies, Sénégal","https://images.coinafrique.com/thumb_5249300_uploaded_image1_1742862357.jpg"
"1765192608-733","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiot","Thies, Sénégal","https://images.coinafrique.com/thumb_5249290_uploaded_image1_1742861930.jpg"
"1765192608-734","https://sn.coinafrique.com/categorie/chiens?page=2","400 000CFA","Chiots  Cane Corso","Sicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5243684_uploaded_image1_1742560976.jpg"
"1765192608-735","https://sn.coinafrique.com/categorie/chiens?page=2","300 000CFA","Chiots Berger Allemand","Mbour, Sénégal","https://images.coinafrique.com/thumb_5228717_uploaded_image1_1741792512.jpg"
"1765192608-736","https://sn.coinafrique.com/categorie/chiens?page=2","150 000CFA","Chiots","Pikine, Sénégal","https://images.coinafrique.com/thumb_5222994_uploaded_image1_1741542631.jpg"
"1765192608-737","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiot Boerbull","Dakar, Sénégal","https://images.coinafrique.com/thumb_5222921_uploaded_image1_1741538962.jpg"
"1765192608-738","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiot Boerbull","Dakar, Sénégal","https://images.coinafrique.com/thumb_5222912_uploaded_image1_1741538659.jpg"
"1765192608-739","https://sn.coinafrique.com/categorie/chiens?page=2","150 000CFA","Chiot Berger Allemand","Pikine, Sénégal","https://images.coinafrique.com/thumb_5222675_uploaded_image1_1741529199.jpg"
"1765192608-740","https://sn.coinafrique.com/categorie/chiens?page=2","175 000CFA","Chiot Bichon Maltais","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5221815_uploaded_image2_1741461038.jpeg"
"1765192608-741","https://sn.coinafrique.com/categorie/chiens?page=2","250 000CFA","Chiot Malinois","Thies, Sénégal","https://images.coinafrique.com/thumb_5213981_uploaded_image1_1741092394.jpg"
"1765192608-742","https://sn.coinafrique.com/categorie/chiens?page=2","300 000CFA","Chiot Rott","Thies, Sénégal","https://images.coinafrique.com/thumb_5213979_uploaded_image1_1741092307.jpg"
"1765192608-743","https://sn.coinafrique.com/categorie/chiens?page=2","130 000CFA","Chiot Bichons Havanais","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5199916_uploaded_image1_1740355901.jpg"
"1765192608-744","https://sn.coinafrique.com/categorie/chiens?page=2","400 000CFA","Chiot Berger Allemand","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5199105_uploaded_image1_1740305314.jpg"
"1765192608-745","https://sn.coinafrique.com/categorie/chiens?page=2","200 000CFA","Chiot Rott","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5192129_uploaded_image1_1739908831.jpg"
"1765192608-746","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiots Husky Sibérien","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5186967_uploaded_image1_1739620133.jpg"
"1765192608-747","https://sn.coinafrique.com/categorie/chiens?page=2","130 000CFA","Chiot Berger Allemand","Pikine, Sénégal","https://images.coinafrique.com/thumb_5186005_uploaded_image1_1739548062.jpg"
"1765192608-748","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiots Dogo Canario","Dakar, Sénégal","https://images.coinafrique.com/thumb_5178208_uploaded_image1_1739149958.jpg"
"1765192608-749","https://sn.coinafrique.com/categorie/chiens?page=2","350 000CFA","Chiot Rottweiler","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5161997_uploaded_image1_1738308372.jpg"
"1765192608-750","https://sn.coinafrique.com/categorie/chiens?page=2","400 000CFA","Chiots Doberman","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_5158454_uploaded_image1_1738138116.jpg"
"1765192608-751","https://sn.coinafrique.com/categorie/chiens?page=2","300 000CFA","Chien Rottewaler","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5155571_uploaded_image1_1737992590.jpg"
"1765192608-752","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiot Labrador","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5136517_uploaded_image1_1736959572.jpg"
"1765192608-753","https://sn.coinafrique.com/categorie/chiens?page=2","175 000CFA","Chiots Bichons","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5133780_uploaded_image1_1736845188.jpg"
"1765192608-754","https://sn.coinafrique.com/categorie/chiens?page=2","130 000CFA","Chiot Berger Allemand","Dakar, Sénégal","https://images.coinafrique.com/thumb_5131922_uploaded_image1_1736729395.jpg"
"1765192608-755","https://sn.coinafrique.com/categorie/chiens?page=2","250 000CFA","Chiot Berger Allemand","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5127074_uploaded_image1_1736431592.jpg"
"1765192608-756","https://sn.coinafrique.com/categorie/chiens?page=2","275CFA","Chien","Dakar, Sénégal","https://images.coinafrique.com/thumb_5124976_uploaded_image1_1736338081.jpg"
"1765192608-757","https://sn.coinafrique.com/categorie/chiens?page=2","210 000CFA","Chiot Berger Allemand","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_5114394_uploaded_image1_1735682024.jpg"
"1765192608-758","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiot Bichon Maltais","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5104979_uploaded_image2_1734994461.jpeg"
"1765192608-759","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiot Bichon Maltais","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5090975_uploaded_image1_1734122480.jpg"
"1765192608-760","https://sn.coinafrique.com/categorie/chiens?page=2","80 000CFA","Chiot Bichon Maltais","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5085599_uploaded_image1_1733856381.jpg"
"1765192608-761","https://sn.coinafrique.com/categorie/chiens?page=2","80 000CFA","Chiot Bichon Maltais","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5085597_uploaded_image1_1733856273.jpg"
"1765192608-762","https://sn.coinafrique.com/categorie/chiens?page=2","80 000CFA","Chiot Bichon Maltais","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5085579_uploaded_image1_1733854971.jpg"
"1765192608-763","https://sn.coinafrique.com/categorie/chiens?page=2","250 000CFA","Berger malinois","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5078573_uploaded_image1_1733447779.jpg"
"1765192608-764","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Femelle berger allemand 4 mois","Dakar, Sénégal","https://images.coinafrique.com/thumb_5065991_uploaded_image1_1732805663.jpg"
"1765192608-765","https://sn.coinafrique.com/categorie/chiens?page=2","650 000CFA","Caniche mâle","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5054275_uploaded_image1_1732162667.jpg"
"1765192608-766","https://sn.coinafrique.com/categorie/chiens?page=2","250 000CFA","Chiot chihuahuas","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5045245_uploaded_image1_1731667358.jpg"
"1765192608-767","https://sn.coinafrique.com/categorie/chiens?page=2","300 000CFA","Chiot Rottweiler","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5044649_uploaded_image1_1731627517.jpg"
"1765192608-768","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiot Husky","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_5028791_uploaded_image1_1730840222.jpg"
"1765192608-769","https://sn.coinafrique.com/categorie/chiens?page=2","350 000CFA","Chiot Berger Allemand","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5016564_uploaded_image1_1730217865.jpg"
"1765192608-770","https://sn.coinafrique.com/categorie/chiens?page=2","250 000CFA","Chiots Berger Allemand","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_5013765_uploaded_image1_1730056659.jpg"
"1765192608-771","https://sn.coinafrique.com/categorie/chiens?page=2","130 000CFA","Chiot Berger Allemand","Niaga, Sénégal","https://images.coinafrique.com/thumb_5006641_uploaded_image1_1729624663.jpg"
"1765192608-772","https://sn.coinafrique.com/categorie/chiens?page=2","250CFA","Chiot Rottweiler","Dakar, Sénégal","https://images.coinafrique.com/thumb_5004868_uploaded_image1_1729539442.jpg"
"1765192608-773","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiots labrador pure race","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5002785_uploaded_image1_1729429974.jpg"
"1765192608-774","https://sn.coinafrique.com/categorie/chiens?page=2","Prix sur demande","Chiots Bichon Maltais","Dakar, Sénégal","https://images.coinafrique.com/thumb_5002622_uploaded_image1_1729418106.jpg"
"1765192608-775","https://sn.coinafrique.com/categorie/chiens?page=2","155 000CFA","Berger allemand femelle","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4996897_uploaded_image1_1729087539.jpg"
"1765192817-776","https://sn.coinafrique.com/categorie/chiens?page=1","250CFA","Berger malinois charbonner","Thies, Sénégal","https://images.coinafrique.com/thumb_5649558_uploaded_image1_1764572984.jpg"
"1765192817-777","https://sn.coinafrique.com/categorie/chiens?page=1","100 000CFA","Chiot Bichon Maltais","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5644579_uploaded_image1_1764272051.jpg"
"1765192817-778","https://sn.coinafrique.com/categorie/chiens?page=1","300 000CFA","Chiots Labradors Retriever","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5640905_uploaded_image1_1764096718.jpg"
"1765192817-779","https://sn.coinafrique.com/categorie/chiens?page=1","200 000CFA","Chiot Malinois","Dakar, Sénégal","https://images.coinafrique.com/thumb_5628892_uploaded_image1_1763507006.jpg"
